planet,day,x,y,z
Mercury,34.37875751503006,49417275.68373582,11743851.987409491,-3576466.690353886
Mercury,35.11022044088176,48010456.371741794,14850869.517815355,-3193530.308632083
Mercury,35.84168336673346,46404440.74429135,17896189.79049428,-2797350.5009589163
Mercury,36.573146292585164,44599552.136162676,20864729.72776557,-2389189.0709364177
Mercury,37.30460921843687,42597452.603330866,23740923.416253332,-1970470.140528347
Mercury,38.036072144288575,40401271.826249495,26508860.759046525,-1542780.6551784633
Mercury,38.767535070140276,38015722.21151196,29152455.197705466,-1107867.2474381018
Mercury,39.498997995991985,35447193.4130249,31655639.684355244,-667628.903863514
Mercury,40.23046092184369,32703819.171494637,34002588.3807077,-224104.98950741845
Mercury,40.96192384769539,29795509.50649716,36177959.640920475,220541.64639862094
Mercury,41.69338677354709,26733941.995081626,38167153.83421641,664046.5322945262
Mercury,42.42484969939879,23532507.198552508,39956577.66534224,1104070.1755008746
Mercury,43.1563126252505,20206205.252944663,41533905.07408711,1538228.8664627878
Mercury,43.8877755511022,16771493.13395622,42888323.764313444,1964128.8364726475
Mercury,44.6192384769539,13246084.970332142,44010756.12548883,2379402.633028792
Mercury,45.35070140280561,9648710.759463072,44894043.89683907,2781746.351448408
Mercury,46.08216432865731,5998841.634068506,45533087.41869588,3168956.226882252
Mercury,46.813627254509015,2316392.1310518268,45924932.633078195,3538963.068879511
Mercury,47.54509018036072,-1378588.5427766389,46068801.936939605,3889863.119249887
Mercury,48.27655310621242,-5066223.646055356,45966068.26783553,4219944.12586342
Mercury,49.00801603206413,-8727102.22483604,45620175.07750825,4527705.728196606
Mercury,49.73947895791583,-12342547.720259499,45036507.79490588,4811873.611658994
Mercury,50.47094188376753,-15894853.019288594,44222224.72410199,5071407.268128074
Mercury,51.20240480961924,-19367475.650002126,43186056.886219,5305501.561370666
Mercury,51.93386773547094,-22745189.562506806,41938087.03079402,5513582.605998589
Mercury,52.66533066132264,-26014192.59483374,40489517.95113898,5695298.705177481
Mercury,53.39679358717434,-29162171.07411133,38852439.4656074,5850507.244973278
Mercury,54.128256513026045,-32178324.893081408,37039602.15125362,5979258.512487019
Mercury,54.859719438877754,-35053357.75520723,35064204.3366332,6081777.40008422
Mercury,55.591182364729455,-37779438.09380083,32939697.164945636,6158443.894063528
Mercury,56.32264529058116,-40350136.49216523,30679610.885118827,6209773.140543338
Mercury,57.054108216432866,-42760345.34818704,28297404.03281197,6236395.751498991
Mercury,57.78557114228457,-45006186.139559776,25806335.897859614,6239038.87496453
Mercury,58.51703406813627,-47084909.05664471,23219361.672045212,6218508.417430659
Mercury,59.24849699398797,-48994789.07010829,20549048.9324732,6175672.681895152
Mercury,59.97995991983967,-50735021.76449973,17807513.6202884,6111447.576991041
Mercury,60.71142284569138,-52305621.55265258,15006373.387955165,6026783.463466521
Mercury,61.44288577154308,-53707324.226947546,12156716.070856998,5922653.634223067
Mercury,62.174348697394784,-54941495.224204406,9269081.05038427,5800044.371881249
Mercury,62.90581162324649,-56010044.49102291,6353451.379013838,5659946.491314843
Mercury,63.637274549098194,-56915348.43647412,3419254.7014584034,5503348.25124921
Mercury,64.3687374749499,-57660179.14379358,475371.2041158754,5331229.506271201
Mercury,65.1002004008016,-58247640.773206174,-2469852.9619331523,5144556.966014553
Mercury,65.8316633266533,-58681112.91359734,-5408588.125631718,4944280.429716384
Mercury,66.563126252505,-58964200.52043691,-8333500.545434629,4731329.869976704
Mercury,67.29458917835672,-59100690.00068911,-11237729.812006665,4506613.247925962
Mercury,68.02605210420842,-59094510.962948345,-14114864.982823858,4271014.951970938
Mercury,68.75751503006012,-58949703.13453682,-16958920.07790733,4025394.7629839526
Mercury,69.48897795591182,-58670387.94991938,-19764309.43666013,3770587.259599987
Mercury,70.22044088176352,-58260744.33093916,-22525823.325722728,3507401.5877586883
Mercury,70.95190380761522,-57724988.20460586,-25238604.095371064,3236621.5284912954
Mercury,71.68336673346693,-57067355.33502544,-27898123.105404343,2959005.807040259
Mercury,72.41482965931863,-56292087.079935,-30500158.578791983,2675288.5946286414
Mercury,73.14629258517033,-55403418.71727231,-33040774.490671564,2386180.1615456208
Mercury,73.87775551102204,-54405570.02188762,-35516300.559847765,2092367.6467009964
Mercury,74.60921843687375,-53302737.80595578,-37923313.37809622,1794515.9144733958
Mercury,75.34068136272545,-52099090.16824541,-40258618.68791804,1493268.4745914992
Mercury,76.07214428857715,-50798762.22679399,-42519234.800633185,1189248.4450176673
Mercury,76.80360721442885,-49405853.13653002,-44702377.13279195,883059.5414170894
Mercury,77.53507014028055,-47924424.21793404,-46805443.82888524,575287.0798657568
Mercury,78.26653306613225,-46358498.04497535,-48826002.43148969,266498.98204229237
Mercury,78.99799599198397,-44712058.36040313,-50761777.5556469,-42753.225675854104
Mercury,79.72945891783567,-42989050.70415175,-52610639.52191791,-351933.4259758249
Mercury,80.46092184368737,-41193383.656296134,-54370593.90174881,-660519.9424917366
Mercury,81.19238476953907,-39328930.60984339,-56039771.92917038,-968004.5938257298
Mercury,81.92384769539078,-37399532.0008292,-57616421.73416599,-1273891.7727163644
Mercury,82.65531062124248,-35408997.933879204,-59098900.35504248,-1577697.5525450497
Mercury,83.38677354709418,-33361111.150744677,-60485666.48965562,-1878948.82271877
Mercury,84.11823647294588,-31259630.297476243,-61775273.94824014,-2177182.453955591
Mercury,84.84969939879758,-29108293.452990137,-62966365.773763366,-2471944.494107538
Mercury,85.5811623246493,-26910821.887924604,-64057668.999088265,-2762789.3948665606
Mercury,86.312625250501,-24670924.027991995,-65047990.013731025,-3049279.269498024
Mercury,87.0440881763527,-22392299.60058412,-65936210.51659767,-3330983.181622321
Mercury,87.7755511022044,-20078643.9472815,-66721284.03474963,-3607476.465007338
Mercury,88.5070140280561,-17733652.48819915,-67402232.99197055,-3878340.0743373395
Mercury,89.2384769539078,-15361025.326847244,-67978146.31467545,-4143159.9669796573
Mercury,89.96993987975951,-12964471.986427467,-68448177.56652234,-4401526.515876774
Mercury,90.70140280561122,-10547716.27026083,-68811543.60696313,-4653033.953845093
Mercury,91.43286573146293,-8114501.240384309,-69067523.77291362,-4897279.849760708
Mercury,92.16432865731463,-5668594.309261435,-69215459.58675155,-5133864.61735826
Mercury,92.89579158316633,-3213792.4400438033,-69254754.99798147,-5362391.057661197
Mercury,93.62725450901803,-753927.4508767074,-69184877.17015716,-5582463.93640397
Mercury,94.35871743486973,1707128.5816355706,-69005357.8290467,-5793689.598200253
Mercury,95.09018036072143,4165457.8255552314,-68715795.19258387,-5995675.619663239
Mercury,95.82164328657313,6617091.110443863,-68315856.50789152,-6188030.504196751
Mercury,96.55310621242484,9058002.26696054,-67805281.22560534,-6370363.421757918
Mercury,97.28456913827655,11484102.400859008,-67183884.84688744,-6542283.997550153
Mercury,98.01603206412825,13891234.116305955,-66451563.483903795,-6703402.1543468805
Mercury,98.74749498997996,16275165.707559673,-65608299.18015201,-6853328.01398282
Mercury,99.47895791583166,18631585.343093343,-64654166.042858064,-6991671.86448916
Mercury,100.21042084168336,20956095.272381544,-63589337.245689236,-7118044.200404378
Mercury,100.94188376753506,23244206.092945892,-62414092.966213085,-7232055.84497479
Mercury,101.67334669338676,25491331.12406076,-61128829.328812934,-7333318.164280003
Mercury,102.40480961923848,27692780.943989526,-59734068.43004096,-7421443.384791765
Mercury,103.13627254509018,29843758.15997513,-58230469.52953231,-7496045.02751026
Mercury,103.86773547094188,31939352.494747847,-56618841.49541954,-7556738.473631482
Mercury,104.59919839679358,33974536.29031678,-54900156.598444834,-7603141.678689598
Mercury,105.33066132264528,35944160.5496384,-53075565.75332904,-7634876.054294273
Mercury,106.06212424849699,37842951.659730755,-51146415.309019566,-7651567.538941991
Mercury,106.79358717434869,39665508.96632009,-49114265.49065017,-7652847.881913297
Mercury,107.52505010020039,41406303.400514916,-46980910.59473938,-7638356.166952257
Mercury,108.25651302605209,43059677.392666444,-44748401.03446774,-7607740.605223237
Mercury,108.9879759519038,44619846.347779825,-42419067.322767735,-7560660.629894711
Mercury,109.71943887775551,46080902.00080887,-39995546.066132985,-7496789.327524313
Mercury,110.45090180360721,47436818.01895645,-37480808.01995446,-7415816.244092182
Mercury,111.18236472945891,48681458.2715498,-34878188.224966116,-7317450.605884722
Mercury,111.91382765531061,49808588.24569676,-32191418.20183774,-7201424.9972455595
Mercury,112.64529058116231,50811890.14681675,-29424660.124583486,-7067499.538194449
Mercury,113.37675350701402,51684982.28575219,-26582542.820423096,-6915466.604695872
Mercury,114.10821643286573,52421443.41617066,-23670199.350938495,-6745156.132469864
Mercury,114.83967935871743,53014842.74401313,-20693305.813544206,-6556441.541103808
Mercury,115.57114228456913,53458776.38019642,-17658120.86020298,-6349246.308155977
Mercury,116.30260521042084,53746911.04246052,-14571525.259034475,-6123551.21213292
Mercury,117.03406813627254,53873035.82417617,-11441060.621777512,-5879402.247759978
Mercury,117.76553106212424,53831122.827081494,-8274966.1851082975,-5616919.195857183
Mercury,118.49699398797594,53615397.389162146,-5082212.267777875,-5336304.802364945
Mercury,119.22845691382764,53220418.51405485,-1872528.7327217385,-5037854.48568637
Mercury,119.95991983967934,52641169.90863671,1343573.5277662952,-4721966.447771483
Mercury,120.69138276553106,51873161.744280785,4554790.380912839,-4389152.01189296
Mercury,121.42284569138276,50912542.85870525,7749024.111915893,-4040045.9491051016
Mercury,122.15430861723446,49756222.59639004,10913397.800147602,-3675416.4871055204
Mercury,122.88577154308616,48402000.839070216,14034287.430730943,-3296174.6220409204
Mercury,123.61723446893787,46848704.00650019,17097374.79971704,-2903382.2796855248
Mercury,124.34869739478957,45096323.9284277,20087724.130972106,-2498258.803163462
Mercury,125.08016032064127,43146155.537248984,22989884.947840523,-2082185.1876920348
Mercury,125.81162324649299,41000928.365528375,25788023.082555912,-1656705.448145489
Mercury,126.54308617234469,38664925.93645592,28466080.724062186,-1223524.503232807
Mercury,127.27454909819639,36144086.4144755,31007965.08728949,-784502.0015551606
Mercury,128.0060120240481,33446077.46061229,33397763.656754065,-341641.6091782733
Mercury,128.7374749498998,30580338.239842243,35619982.083698094,102924.5683293816
Mercury,129.4689378757515,27558082.069879353,37659798.820345536,546956.5436681248
Mercury,130.2004008016032,24392254.359414093,39503328.62952719,988131.8344033895
Mercury,130.9318637274549,21097442.276682515,41137885.42397694,1424075.2252828428
Mercury,131.6633266533066,17689734.954551022,42552233.69335268,1852392.1383477785
Mercury,132.3947895791583,14186535.825801484,43736817.27679354,2270704.5461943834
Mercury,133.12625250501,10606331.659170585,44683954.586877674,2676688.11893777
Mercury,133.8577154308617,6968425.74121309,45387990.648522325,3068109.1343301893
Mercury,134.58917835671343,3292645.1101524294,45845398.43102472,3442859.627335695
Mercury,135.32064128256513,-400966.48621733784,46054824.75285043,3798989.3222236843
Mercury,136.05210420841684,-4092457.3705316614,46017079.258127086,4134733.0737451892
Mercury,136.78356713426854,-7762266.041632334,45735068.272940956,4448532.825834882
Mercury,137.51503006012024,-11391497.276114764,45213678.412409924,4739053.445809333
Mercury,138.24649298597194,-14962166.779639283,44459617.33441887,5005192.171215153
Mercury,138.97795591182364,-18457407.385416526,43481220.81714577,5246081.776260534
Mercury,139.70941883767534,-21861632.51337117,42288236.27822456,5461087.890909605
Mercury,140.44088176352705,-25160655.307879616,40891592.9668397,5649801.163211901
Mercury,141.17234468937875,-28341764.322383948,39303168.451935016,5812025.130675915
Mercury,141.90380761523045,-31393758.641467467,37535559.86822083,5947760.7572310055
Mercury,142.63527054108215,-34306946.82922594,35601866.86323636,6057188.605800927
Mercury,143.36673346693385,-37073115.04507903,33515491.506933544,6140649.566536681
Mercury,144.09819639278555,-39685470.11228949,31289958.747449335,6198624.964462473
Mercury,144.82965931863725,-42138563.338550664,28938759.450531818,6231716.745273947
Mercury,145.56112224448896,-44428200.57097337,26475216.72906169,6240628.300198578
Mercury,146.29258517034066,-46551343.42259248,23912375.195706815,6226146.353099878
Mercury,147.0240480961924,-48506005.928929076,21262911.96457435,6189124.204784981
Mercury,147.7555110220441,-50291150.16051338,18539067.67081821,6130466.516736766
Mercury,148.4869739478958,-51906583.59140962,15752595.439087834,6051115.722250555
Mercury,149.2184368737475,-53352860.34699771,12914725.57350549,5952040.077912839
Mercury,149.9498997995992,-54631187.85255205,10036143.722946633,5834223.3115855735
Mercury,150.6813627254509,-55743339.890197046,7126980.357733174,5698655.782611029
Mercury,151.4128256513026,-56691576.64840353,4196809.544234516,5546327.043373492
Mercury,152.1442885771543,-57478572.01130014,1254655.195034478,5378219.676048289
Mercury,152.875751503006,-58107348.076513216,-1690996.8169949807,5195304.2718468895
Mercury,153.6072144288577,-58581216.699680604,-4632182.0778687,4998535.420098018
Mercury,154.3386773547094,-58903727.73021494,-7561437.7746946635,4788848.579185
Mercury,155.0701402805611,-59078623.515642315,-10471780.557503063,4567157.709132931
Mercury,155.8016032064128,-59109799.20115804,-13356682.942352202,4334353.555277679
Mercury,156.5330661322645,-59001268.32838226,-16210048.922491485,4091302.4830204467
Mercury,157.2645290581162,-58757133.235454485,-19026189.319826614,3838845.7744925315
Mercury,157.99599198396794,-58381559.773651615,-21799797.29393137,3577799.3085466097
Mercury,158.72745490981964,-57878755.87891385,-24525924.328953944,3308953.5555356913
Mercury,159.45891783567134,-57252953.56631702,-27199956.938193236,3033073.8276446573
Mercury,160.19038076152304,-56508393.948818766,-29817594.259952635,2750900.7339999466
Mercury,160.92184368737475,-55649314.916437574,-32374826.6646048,2463150.797364591
Mercury,161.65330661322645,-54679941.146885745,-34867915.449816145,2170517.1959370724
Mercury,162.38476953907815,-53604476.15252399,-37293373.66690621,1873670.5996543576
Mercury,163.11623246492985,-52427096.10063939,-39647948.09488672,1573260.0755080462
Mercury,163.84769539078155,-51151945.17404718,-41928602.35852089,1269914.040786443
Mercury,164.57915831663325,-49783132.266654745,-44132501.17164414,964241.246925671
Mercury,165.31062124248496,-48324728.83382112,-46256995.676037595,656831.7798598761
Mercury,166.04208416833666,-46780767.74011994,-48299609.83853228,348258.06547300064
Mercury,166.77354709418836,-45155242.967550956,-50258027.86407891,39075.871034145326
Mercury,167.50501002004006,-43452110.06548412,-52130082.57968118,-270174.70459554234
Mercury,168.23647294589176,-41675287.2398113,-53913744.74291078,-578968.2576141256
Mercury,168.96793587174346,-39828656.99309382,-55607113.22882697,-886793.1271126667
Mercury,169.69939879759517,-37916068.24010643,-57208406.0502103,-1193150.4673471432
Mercury,170.4308617234469,-35941338.83424285,-58715952.16786116,-1497553.3468388624
Mercury,171.1623246492986,-33908258.44994388,-60128184.05010505,-1799525.8759991534
Mercury,171.8937875751503,-31820591.774760958,-61443630.943458706,-2098602.3644281034
Mercury,172.625250501002,-29682081.972031232,-62660912.81951587,-2394326.5086148465
Mercury,173.3567134268537,-27496454.381523233,-63778734.96643133,-2686250.610452271
Mercury,174.0881763527054,-25267420.430928122,-64795883.19685379,-2973934.8267563144
Mercury,174.8196392785571,-22998681.735821456,-65711219.64773045,-3256946.449835905
Mercury,175.5511022044088,-20693934.369774397,-66523679.151058614,-3534859.2190858135
Mercury,176.2825651302605,-18356873.289734807,-67232266.15836708,-3807252.663561712
Mercury,177.0140280561122,-15991196.904681336,-67836052.20546642,-4073711.4755389555
Mercury,177.7454909819639,-13600611.777922034,-68334173.90781295,-4333824.915150134
Mercury,178.4769539078156,-11188837.455310699,-68725831.48069143,-4587186.246337207
Mercury,179.20841683366731,-8759611.413102876,-69010287.78234546,-4833392.204541628
Mercury,179.93987975951902,-6316694.120197534,-69186867.88219033,-5072042.49678908
Mercury,180.67134268537072,-3863874.2101140027,-69254959.16034238,-5302739.335104917
Mercury,181.40280561122245,-1404973.758223718,-69214011.9489182,-5525087.004525501
Mercury,182.13426853707415,1056146.3405020202,-69063540.7299116,-5738691.467350007
Mercury,182.86573146292585,3515580.8987040846,-68803125.90896821,-5943160.005713547
Mercury,183.59719438877755,5969374.875505603,-68432416.18907018,-6138100.905057972
Mercury,184.32865731462925,8413517.735528922,-67951131.57303154,-6323123.181640387
Mercury,185.06012024048096,10843937.738945205,-67359067.02880627,-6497836.35785611
Mercury,185.79158316633266,13256496.176532459,-66656096.85693623,-6661850.289871512
Mercury,186.52304609218436,15646981.567605965,-65842179.80501948,-6814775.0528726075
Mercury,187.25450901803606,18011103.84347316,-64917364.97985359,-6956220.890146524
Mercury,187.98597194388776,20344488.54489366,-63881798.61388934,-7085798.23323644
Mercury,188.71743486973946,22642671.069057517,-62735731.74877691,-7203117.801558272
Mercury,189.44889779559117,24901091.010001395,-61479528.9050496,-7307790.791150496
Mercury,190.18036072144287,27115086.646391384,-60113677.81327295,-7399429.163660561
Mercury,190.91182364729457,29279889.64242548,-58638800.28818204,-7477646.048262572
Mercury,191.64328657314627,31390620.041546427,-57055664.33324996,-7542056.270963947
Mercury,192.37474949899797,33442281.64897381,-55365197.56856542,-7592277.027700401
Mercury,193.10621242484967,35429757.91810948,-53568502.07953343,-7627928.719745492
Mercury,193.8376753507014,37347808.47797825,-51666870.78736598,-7648635.972272191
Mercury,194.5691382765531,39191066.46441184,-49661805.44408991,-7654028.85939246
Mercury,195.3006012024048,40954036.847027645,-47555036.35423238,-7643744.36164796
Mercury,196.0320641282565,42631095.97755557,-45348543.92165252,-7617428.084698274
Mercury,196.7635270541082,44216492.62305442,-43044582.11215389,-7574736.27080001
Mercury,197.4949899799599,45704350.79024283,-40645703.90935365,-7515338.13751284
Mercury,198.2264529058116,47088674.69470015,-38154788.82126056,-7438918.580795541
Mercury,198.9579158316633,48363356.28092879,-35575072.46641767,-7345181.282113538
Mercury,199.68937875751502,49522185.75587458,-32910178.229134314,-7233852.261162155
Mercury,200.42084168336672,50558865.65864742,-30164150.92088879,-7104683.917046171
Mercury,201.15230460921842,51467029.05152915,-27341492.31665405,-6957459.600896963
Mercury,201.88376753507012,52240262.479804814,-24447198.347638823,-6791998.761512252
Mercury,202.61523046092182,52872134.40743497,-21486797.622534674,-6608162.702126053
Mercury,203.34669338677352,53356229.887849666,-18466390.814512387,-6405860.98019793
Mercury,204.07815631262523,53686192.26842856,-15392690.287922038,-6185058.472377321
Mercury,204.80961923847696,53855772.74607031,-12273059.144403232,-5945783.112659919
Mercury,205.54108216432866,53858888.580166705,-9115548.641693043,-5688134.29223935
Mercury,206.27254509018036,53689690.71672486,-5928932.680319072,-5412291.883648033
Mercury,207.00400801603206,53342641.46965705,-2722737.7670112243,-5118525.818501471
Mercury,207.73547094188376,52812602.72695325,492733.44368785137,-4807206.106686921
Mercury,208.46693386773546,52094934.884073004,3706387.2439903826,-4478813.13467724
Mercury,209.19839679358716,51185606.338181056,6906335.123285365,-4133948.021868354
Mercury,209.92985971943887,50081312.89074473,10079903.962167457,-3773342.7473221268
Mercury,210.66132264529057,48779605.793499604,13213663.153393665,-3397869.687100526
Mercury,211.39278557114227,47279026.433525085,16293471.712627323,-3008550.1280254466
Mercury,212.12424849699397,45579244.79985032,19304548.354784835,-2606561.2524861125
Mercury,212.85571142284567,43681197.936945446,22231567.20410351,-2193241.0280421088
Mercury,213.58717434869737,41587223.621768266,25058781.22568384,-1770090.39406798
Mercury,214.31863727454908,39301183.57718011,27770174.571671024,-1338772.1259665496
Mercury,215.05010020040078,36828569.755901895,30349643.805794045,-901105.7864422833
Mercury,215.78156312625248,34176586.71511725,32781206.41783038,-459058.2529361416
Mercury,216.51302605210418,31354202.980081413,35049233.220690645,-14729.447731139298
Mercury,217.2444889779559,28372164.685007345,37138699.24466881,429666.90538007085
Mercury,217.9759519038076,25242965.770494487,39035445.76547192,871827.4214390861
Mercury,218.7074148296593,21980770.644282572,40726444.327656634,1309387.7208698965
Mercury,219.43887775551102,18601287.43695951,42200052.27813532,1739954.9371817638
Mercury,220.17034068136272,15121592.679582143,43446248.62226394,2161143.076025592
Mercury,220.90180360721442,11559911.183493441,44456839.12841933,2570609.97399191
Mercury,221.63326653306612,7935357.834525087,45225620.62420455,2966094.4195276
Mercury,222.36472945891782,4267650.613727927,45748496.32726124,3345451.9149058475
Mercury,223.09619238476952,576806.1304625507,46023536.69604786,3706687.5928808283
Mercury,223.82765531062122,-3117169.9282537643,46050983.42507722,4047984.955469751
Mercury,224.55911823647293,-6794584.889937492,45833197.52782335,4367729.360713571
Mercury,225.29058116232463,-10436342.027870435,45374555.60959767,4664525.518405155
Mercury,226.02204408817633,-14024194.321403574,44681301.12404358,4937208.630978343
Mercury,226.75350701402803,-17540961.357718863,43761359.39896408,5184849.191641495
Mercury,227.48496993987973,-20970704.35994136,42624126.383325,5406751.792397858
Mercury,228.21643286573146,-24298857.05987131,41280241.39262796,5602448.572058655
Mercury,228.94789579158316,-27512312.67124466,39741353.69822496,5771688.132015527
Mercury,229.67935871743487,-30599469.3675446,38019891.772496164,5914420.860267601
Mercury,230.41082164328657,-33550238.310249314,36128842.5583698,6030781.636984637
Mercury,231.14228456913827,-36356019.36857932,34081546.475422606,6121070.860112582
Mercury,231.87374749498997,-39009650.244089775,31891512.18174319,6185734.643750799
Mercury,232.60521042084167,-41505334.83218958,29572253.519803647,6225344.922966023
Mercury,233.33667334669337,-43838556.41315112,27137149.68091348,6240580.062875712
Mercury,234.06813627254508,-46005980.7705953,24599328.4792098,6232206.431016474
Mercury,234.79959919839678,-48005353.6837054,21971571.749241997,6201061.260560469
Mercury,235.53106212424848,-49835396.5143921,19266241.260673247,6148037.014703826
Mercury,236.26252505010018,-51495702.87812946,16495223.151257996,6074067.363265847
Mercury,236.99398797595188,-52986638.6942643,13669888.677439602,5980114.802451382
Mercury,237.72545090180358,-54309247.288307995,10801069.030005492,5867159.887279119
Mercury,238.45691382765528,-55465160.68091807,7899042.0212556245,5736192.001636869
Mercury,239.188376753507,-56456517.751080565,4973528.585407178,5588201.560928565
Mercury,239.9198396793587,-57285889.60188052,2033697.2166621997,5424173.524240065
Mercury,240.65130260521042,-57956212.178919986,-911825.3233861701,5245082.084334249
Mercury,241.38276553106212,-58470725.98394823,-3854938.482593495,5051886.40228276
Mercury,242.11422845691382,-58832922.57868334,-6788048.822834646,4845527.257158377
Mercury,242.84569138276552,-59046497.47529936,-9704048.398366503,4626924.488297946
Mercury,243.57715430861722,-59115308.95057296,-12596291.473990168,4396975.116894902
Mercury,244.30861723446893,-59043342.29137277,-15458570.288791608,4156552.0440789806
Mercury,245.04008016032063,-58834678.97244682,-18285090.43133754,3906503.233451777
Mercury,245.77154308617233,-58493470.277080365,-21070446.27217755,3647651.296734242
Mercury,246.50300601202403,-58023914.89210746,-23809596.79796092,3380793.411396574
Mercury,247.23446893787573,-57430240.03701498,-26497842.106785312,3106701.5086527234
Mercury,247.96593186372743,-56716685.71943507,-29130800.754593775,2826122.6788920234
Mercury,248.69739478957914,-55887491.743914545,-31704388.085642297,2539779.7494350467
Mercury,249.42885771543084,-54946887.135821775,-34214795.63441842,2248371.9964391803
Mercury,250.16032064128254,-53899081.67644944,-36658471.650177695,1952575.9588765223
Mercury,250.89178356713424,-52748259.2780053,-39032102.766986996,1653046.3278121098
Mercury,251.62324649298597,-51498572.95778175,-41332596.82041185,1350416.8887957954
Mercury,252.35470941883767,-50154141.199064426,-43557066.79565055,1045301.4991102511
Mercury,253.08617234468937,-48719045.51218775,-45702815.87994331,738295.0849682118
Mercury,253.81763527054107,-47197329.03254989,-47767323.58366696,429974.64658788836
Mercury,254.54909819639278,-45592996.01344709,-49748232.88892936,120900.26146454488
Mercury,255.28056112224448,-43910012.09039185,-51643338.381134555,-188383.92184471645
Mercury,256.0120240480962,-42152305.21029536,-53450575.317410946,-497348.705442606
Mercury,256.7434869739479,-40323767.133688346,-55168009.58559092,-805478.8839649352
Mercury,257.4749498997996,-38428255.43120307,-56793828.50828019,-1112272.3101224308
Mercury,258.2064128256513,-36469595.9069924,-58326332.44822167,-1417238.9865128943
Mercury,258.937875751503,-34451585.391808964,-59763927.173416615,-1719900.1855677806
Mercury,259.6693386773547,-32377994.85723302,-61105116.94318016,-2019787.5989144437
Mercury,260.4008016032064,-30252572.810175687,-62348498.27934538,-2316442.5169823384
Mercury,261.1322645290581,-28079048.933420826,-63492754.39009693,-2609415.0393391596
Mercury,261.8637274549098,-25861137.943691812,-64536650.21735981,-2898263.315999032
Mercury,262.5951903807615,-23602543.643692087,-65479028.08220579,-3182552.819778264
Mercury,263.3266533066132,-21306963.148778677,-66318803.906386845,-3461855.649685649
Mercury,264.0581162324649,-18978091.27254276,-67054963.99178815,-3735749.865303382
Mercury,264.7895791583166,-16619625.058585057,-67686562.34334351,-4003818.852144404
Mercury,265.5210420841683,-14235268.448279021,-68212718.5247459,-4265650.718051629
Mercury,266.25250501002,-11828737.076338043,-68632616.04013035,-4520837.720832863
Mercury,266.9839679358717,-9403763.18756529,-68945501.23881415,-4768975.727501038
Mercury,267.7154308617234,-6964100.669304167,-69150682.74415946,-5009663.705709943
Mercury,268.4468937875751,-4513530.194818557,-69247531.41169839,-5242503.248243222
Mercury,269.17835671342687,-2055864.4731218172,-69235480.8258448,-5467098.131729668
Mercury,269.90981963927857,405046.3993735873,-69114028.34883387,-5683053.911123858
Mercury,270.64128256513027,2865309.490619792,-68882736.73999973,-5889977.551912044
Mercury,271.37274549098197,5320983.494432357,-68541236.36814317,-6087477.1024820935
Mercury,272.10420841683367,7768073.109684745,-68089228.04457696,-6275161.40964173
Mercury,272.8356713426854,10202523.34738318,-67526486.5094796,-6452639.88088556
Mercury,273.5671342685371,12620213.778709823,-66852864.609454155,-6619522.297707827
Mercury,274.2985971943888,15016952.740785804,-66068298.20968065,-6775418.685042904
Mercury,275.0300601202405,17388471.52144367,-65172811.889769286,-6919939.2427991
Mercury,275.7615230460922,19730418.549838923,-64166525.47834842,-7052694.346444058
Mercury,276.4929859719439,22038353.626426045,-63049661.48753048,-7173294.624713681
Mercury,277.2244488977956,24307742.233851757,-61822553.51463539,-7281351.123762681
Mercury,277.9559118236473,26533949.97987185,-60485655.684844576,-7376475.568465952
Mercury,278.687374749499,28712237.234732237,-59039553.21468302,-7458280.733128677
Mercury,279.4188376753507,30837754.03879207,-57484974.18224623,-7526380.935579027
Mercury,280.1503006012024,32905535.3718303,-55822802.595676094,-7580392.670511349
Mercury,280.8817635270541,34910496.89377131,-54054092.85626734,-7619935.400025434
Mercury,281.6132264529058,36847431.28781794,-52180085.716404706,-7644632.521570009
Mercury,282.3446893787575,38711005.36159392,-50202225.83478354,-7654112.535941823
Mercury,283.0761523046092,40495758.09018606,-48122181.03150002,-7648010.440599113
Mercury,283.8076152304609,42196099.81736107,-45941863.34280467,-7625969.376292475
Mercury,284.5390781563126,43806312.867988534,-43663451.968703054,-7587642.55785007
Mercury,285.2705410821643,45320553.86614591,-41289418.19494602,-7532695.522807035
Mercury,286.002004008016,46732858.09960853,-38822552.352931276,-7460808.734339904
Mercury,286.7334669338677,48037146.322457395,-36265992.85487878,-7371680.577513761
Mercury,287.4649298597194,49227234.44303754,-33623257.3053848,-7265030.789982057
Mercury,288.1963927855711,50296846.60381665,-30898275.641735878,-7140604.369743348
Mercury,288.9278557114228,51239632.2216262,-28095425.191524666,-6998176.0030286815
Mercury,289.6593186372745,52049187.619443186,-25219567.454164643,-6837555.054452213
Mercury,290.3907815631262,52719082.94149812,-22276086.309678193,-6658591.158690097
Mercury,291.1222444889779,53242895.098160155,-19270927.230330296,-6461180.447530221
Mercury,291.8537074148296,53614247.530421816,-16210636.915178558,-6245272.437413398
Mercury,292.5851703406813,53826857.60888676,-13102402.581748543,-6010877.589705794
Mercury,293.3166332665331,53874592.4800334,-9954089.931163654,-5758075.537948393
Mercury,294.0480961923848,53751534.132176,-6774278.553148409,-5487023.952210615
Mercury,294.7795591182365,53452054.361848705,-3572293.2579147858,-5197967.979434004
Mercury,295.5110220440882,52970900.16328402,-358229.5191705576,-4891250.1594116995
